"","Rok","Imię","Liczba","Płeć"
"3528",2004,"MAXYMILIAN",7,"M"
"3529",2004,"NIKITA",7,"M"
"3530",2004,"NIKO",7,"M"
"3531",2004,"NOEL",7,"M"
"3532",2004,"PATRIK",7,"M"
"3533",2004,"RYAN",7,"M"
"3534",2004,"SAMBOR",7,"M"
"3535",2004,"SEAN",7,"M"
"3536",2004,"VOLODYMYR",7,"M"
"3537",2004,"WIT",7,"M"
"3538",2004,"XAWERY",7,"M"
"3539",2004,"YAROSLAV",7,"M"
"3540",2004,"ADRIEN",6,"M"
"3541",2004,"AMIT",6,"M"
"3542",2004,"ANTOINE",6,"M"
"3543",2004,"ARSEN",6,"M"
"3544",2004,"AXEL",6,"M"
"3545",2004,"BOHDAN",6,"M"
"3546",2004,"COLIN",6,"M"
"3547",2004,"DAMIEN",6,"M"
"3548",2004,"DENIZ",6,"M"
"3549",2004,"DMYTRO",6,"M"
"3550",2004,"DOBROMIR",6,"M"
"3551",2004,"DUSTIN",6,"M"
"3552",2004,"EDMUND",6,"M"
"3553",2004,"EMIR",6,"M"
"3554",2004,"FELIX",6,"M"
"3555",2004,"GAWEŁ",6,"M"
"3556",2004,"GORAN",6,"M"
"3557",2004,"JAMES",6,"M"
"3558",2004,"JAREMA",6,"M"
"3559",2004,"JONAS",6,"M"
"3560",2004,"JUSTYN",6,"M"
"3561",2004,"MARC",6,"M"
"3562",2004,"MARCELIN",6,"M"
"3563",2004,"MASSIMILIANO",6,"M"
"3564",2004,"MAXIMILIEN",6,"M"
"3565",2004,"MICHAL",6,"M"
"3566",2004,"NADAV",6,"M"
"3567",2004,"NAZAR",6,"M"
"3568",2004,"NIKOLAOS",6,"M"
"3569",2004,"ORI",6,"M"
"3570",2004,"PHILIPP",6,"M"
"3571",2004,"PIETRO",6,"M"
"3572",2004,"RAYAN",6,"M"
"3573",2004,"RICCARDO",6,"M"
"3574",2004,"SAMIR",6,"M"
"3575",2004,"TOMER",6,"M"
"3576",2004,"VINCENZO",6,"M"
"3577",2004,"WAWRZYNIEC",6,"M"
"3578",2004,"YOAV",6,"M"
"3579",2004,"YOUSSEF",6,"M"
"3580",2004,"ALBERTO",5,"M"
"3581",2004,"ALESSIO",5,"M"
"3582",2004,"ALI",5,"M"
"3583",2004,"AMIR",5,"M"
"3584",2004,"ANDRE",5,"M"
"3585",2004,"ANDRIY",5,"M"
"3586",2004,"AUGUST",5,"M"
"3587",2004,"AUGUSTYN",5,"M"
"3588",2004,"BAZYLI",5,"M"
"3589",2004,"BRANDON",5,"M"
"3590",2004,"BRYAN",5,"M"
"3591",2004,"CARLOS",5,"M"
"3592",2004,"GIANLUCA",5,"M"
"3593",2004,"GIUSEPPE",5,"M"
"3594",2004,"GNIEWKO",5,"M"
"3595",2004,"IOANNIS",5,"M"
"3596",2004,"IVAN",5,"M"
"3597",2004,"JOSE",5,"M"
"3598",2004,"JURAND",5,"M"
"3599",2004,"KAJ",5,"M"
"3600",2004,"KASPAR",5,"M"
"3601",2004,"KHAMZAT",5,"M"
"3602",2004,"LIAM",5,"M"
"3603",2004,"LOUIS",5,"M"
"3604",2004,"LUKA",5,"M"
"3605",2004,"MAIK",5,"M"
"3606",2004,"MARIO",5,"M"
"3607",2004,"MARTYN",5,"M"
"3608",2004,"MASSIMO",5,"M"
"3609",2004,"MIGUEL",5,"M"
"3610",2004,"NICO",5,"M"
"3611",2004,"NOAM",5,"M"
"3612",2004,"OMER",5,"M"
"3613",2004,"OMRI",5,"M"
"3614",2004,"PAVLO",5,"M"
"3615",2004,"PIERRE",5,"M"
"3616",2004,"RAJAN",5,"M"
"3617",2004,"RAPHAËL",5,"M"
"3618",2004,"ROGER",5,"M"
"3619",2004,"RUDOLF",5,"M"
"3620",2004,"SERHII",5,"M"
"3621",2004,"TIMUR",5,"M"
"3622",2004,"VALENTINO",5,"M"
"3623",2004,"WIESŁAW",5,"M"
"3624",2004,"XAWIER",5,"M"
"3625",2004,"JULIA",13773,"K"
"3626",2004,"WIKTORIA",11207,"K"
"3627",2004,"NATALIA",9173,"K"
"3628",2004,"ALEKSANDRA",9031,"K"
"3629",2004,"OLIWIA",8475,"K"
"3630",2004,"ZUZANNA",6495,"K"
"3631",2004,"WERONIKA",6011,"K"
"3632",2004,"MARTYNA",5767,"K"
"3633",2004,"KAROLINA",4673,"K"
"3634",2004,"PATRYCJA",4289,"K"
"3635",2004,"KLAUDIA",4213,"K"
"3636",2004,"KINGA",3527,"K"
"3637",2004,"ANNA",3497,"K"
"3638",2004,"PAULINA",3399,"K"
"3639",2004,"MAJA",3390,"K"
"3640",2004,"AMELIA",3275,"K"
"3641",2004,"MAGDALENA",3181,"K"
"3642",2004,"KATARZYNA",3115,"K"
"3643",2004,"DOMINIKA",3106,"K"
"3644",2004,"EMILIA",2942,"K"
"3645",2004,"GABRIELA",2830,"K"
"3646",2004,"NIKOLA",2692,"K"
"3647",2004,"ALICJA",2669,"K"
"3648",2004,"MARTA",2453,"K"
"3649",2004,"MARIA",1887,"K"
"3650",2004,"ZOFIA",1784,"K"
"3651",2004,"AGATA",1774,"K"
"3652",2004,"MAŁGORZATA",1754,"K"
"3653",2004,"JOANNA",1701,"K"
"3654",2004,"KAMILA",1637,"K"
"3655",2004,"DARIA",1579,"K"
"3656",2004,"SANDRA",1520,"K"
"3657",2004,"ROKSANA",1430,"K"
"3658",2004,"AGNIESZKA",1414,"K"
"3659",2004,"LAURA",1297,"K"
"3660",2004,"JUSTYNA",1213,"K"
"3661",2004,"IZABELA",1169,"K"
"3662",2004,"MONIKA",1157,"K"
"3663",2004,"HANNA",1096,"K"
"3664",2004,"KORNELIA",948,"K"
"3665",2004,"MILENA",923,"K"
"3666",2004,"ANGELIKA",901,"K"
"3667",2004,"JAGODA",865,"K"
"3668",2004,"OLGA",769,"K"
"3669",2004,"EWELINA",740,"K"
"3670",2004,"EWA",728,"K"
"3671",2004,"BARBARA",676,"K"
"3672",2004,"NADIA",669,"K"
"3673",2004,"SARA",664,"K"
"3674",2004,"IGA",641,"K"
"3675",2004,"SYLWIA",635,"K"
"3676",2004,"MICHALINA",584,"K"
"3677",2004,"MARCELINA",565,"K"
"3678",2004,"JULITA",548,"K"
"3679",2004,"ADRIANNA",534,"K"
"3680",2004,"NINA",461,"K"
"3681",2004,"KAJA",459,"K"
"3682",2004,"DAGMARA",446,"K"
"3683",2004,"ANASTAZJA",422,"K"
"3684",2004,"ELIZA",417,"K"
"3685",2004,"URSZULA",412,"K"
"3686",2004,"MALWINA",395,"K"
"3687",2004,"KARINA",389,"K"
"3688",2004,"LENA",348,"K"
"3689",2004,"NICOLE",344,"K"
"3690",2004,"ANITA",324,"K"
"3691",2004,"DOROTA",318,"K"
"3692",2004,"MARIKA",299,"K"
"3693",2004,"POLA",292,"K"
"3694",2004,"ŁUCJA",290,"K"
"3695",2004,"MATYLDA",290,"K"
"3696",2004,"ANTONINA",289,"K"
"3697",2004,"MARLENA",269,"K"
"3698",2004,"ANETA",251,"K"
"3699",2004,"BEATA",250,"K"
"3700",2004,"ANDŻELIKA",246,"K"
"3701",2004,"PAULA",236,"K"
"3702",2004,"NICOLA",227,"K"
"3703",2004,"JESSICA",218,"K"
"3704",2004,"VANESSA",216,"K"
"3705",2004,"VICTORIA",213,"K"
"3706",2004,"LIDIA",212,"K"
"3707",2004,"KALINA",198,"K"
"3708",2004,"HELENA",192,"K"
"3709",2004,"MAGDA",191,"K"
"3710",2004,"OLIVIA",187,"K"
"3711",2004,"EDYTA",184,"K"
"3712",2004,"DIANA",177,"K"
"3713",2004,"WANESSA",174,"K"
"3714",2004,"INGA",170,"K"
"3715",2004,"ROZALIA",170,"K"
"3716",2004,"LIWIA",166,"K"
"3717",2004,"ANIELA",163,"K"
"3718",2004,"RÓŻA",163,"K"
"3719",2004,"OTYLIA",157,"K"
"3720",2004,"KLARA",155,"K"
"3721",2004,"NATASZA",155,"K"
"3722",2004,"SONIA",154,"K"
"3723",2004,"MARIANNA",152,"K"
"3724",2004,"IWONA",151,"K"
"3725",2004,"JULIANNA",143,"K"
"3726",2004,"ELŻBIETA",142,"K"
"3727",2004,"LILIANA",133,"K"
"3728",2004,"JOLANTA",131,"K"
"3729",2004,"WANESA",127,"K"
"3730",2004,"ŻANETA",124,"K"
"3731",2004,"AURELIA",118,"K"
"3732",2004,"ILONA",115,"K"
"3733",2004,"WIOLETTA",113,"K"
"3734",2004,"JOWITA",112,"K"
"3735",2004,"TATIANA",110,"K"
"3736",2004,"SABINA",109,"K"
"3737",2004,"ADA",108,"K"
"3738",2004,"LUIZA",108,"K"
"3739",2004,"IZABELLA",107,"K"
"3740",2004,"ADRIANA",104,"K"
"3741",2004,"AMANDA",98,"K"
"3742",2004,"FAUSTYNA",98,"K"
"3743",2004,"ESTERA",97,"K"
"3744",2004,"SAMANTA",96,"K"
"3745",2004,"OLIMPIA",95,"K"
"3746",2004,"WIOLETA",94,"K"
"3747",2004,"KONSTANCJA",88,"K"
"3748",2004,"MARZENA",88,"K"
"3749",2004,"ALINA",83,"K"
"3750",2004,"KRYSTYNA",83,"K"
"3751",2004,"ALEXANDRA",78,"K"
"3752",2004,"DOBROSŁAWA",76,"K"
"3753",2004,"IDA",75,"K"
"3754",2004,"OKTAWIA",74,"K"
"3755",2004,"MAYA",71,"K"
"3756",2004,"VIKTORIA",70,"K"
"3757",2004,"MICHELLE",69,"K"
"3758",2004,"BIANKA",67,"K"
"3759",2004,"NELA",65,"K"
"3760",2004,"TERESA",63,"K"
"3761",2004,"INEZ",62,"K"
"3762",2004,"MIRIAM",62,"K"
"3763",2004,"BLANKA",61,"K"
"3764",2004,"LILIANNA",58,"K"
"3765",2004,"MARIOLA",58,"K"
"3766",2004,"EMMA",54,"K"
"3767",2004,"JADWIGA",54,"K"
"3768",2004,"JUDYTA",54,"K"
"3769",2004,"MELANIA",53,"K"
"3770",2004,"NOEMI",53,"K"
"3771",2004,"VERONICA",50,"K"
"3772",2004,"CLAUDIA",49,"K"
"3773",2004,"ELWIRA",48,"K"
"3774",2004,"INES",48,"K"
"3775",2004,"TAMARA",47,"K"
"3776",2004,"CELINA",46,"K"
"3777",2004,"RENATA",45,"K"
"3778",2004,"DŻESIKA",44,"K"
"3779",2004,"KSENIA",43,"K"
"3780",2004,"HONORATA",41,"K"
"3781",2004,"APOLONIA",40,"K"
"3782",2004,"JAGNA",38,"K"
"3783",2004,"NIKOL",38,"K"
"3784",2004,"DANUTA",37,"K"
"3785",2004,"JENNIFER",36,"K"
"3786",2004,"EMILY",35,"K"
"3787",2004,"SARAH",35,"K"
"3788",2004,"SOFIA",35,"K"
"3789",2004,"DANIELA",34,"K"
"3790",2004,"LUCYNA",34,"K"
"3791",2004,"MARCELA",34,"K"
"3792",2004,"NATALIE",33,"K"
"3793",2004,"ERYKA",32,"K"
"3794",2004,"JAŚMINA",32,"K"
"3795",2004,"NICOL",32,"K"
"3796",2004,"OLA",32,"K"
"3797",2004,"RAMONA",32,"K"
"3798",2004,"VERONIKA",32,"K"
"3799",2004,"IRENA",31,"K"
"3800",2004,"NIKOLETTA",31,"K"
"3801",2004,"BERNADETA",30,"K"
"3802",2004,"BOŻENA",30,"K"
"3803",2004,"MARTINA",30,"K"
"3804",2004,"KASANDRA",27,"K"
"3805",2004,"ALDONA",26,"K"
"3806",2004,"ANDREA",26,"K"
"3807",2004,"BRYGIDA",26,"K"
"3808",2004,"ARLETA",25,"K"
"3809",2004,"GIULIA",25,"K"
"3810",2004,"NIKOLINA",25,"K"
"3811",2004,"OKSANA",25,"K"
"3812",2004,"SIMONA",25,"K"
"3813",2004,"BOGUMIŁA",24,"K"
"3814",2004,"DOBROCHNA",24,"K"
"3815",2004,"IRMINA",24,"K"
"3816",2004,"NEL",24,"K"
"3817",2004,"SOPHIE",24,"K"
"3818",2004,"JESSIKA",23,"K"
"3819",2004,"ANGELINA",22,"K"
"3820",2004,"BERNADETTA",22,"K"
"3821",2004,"GRETA",22,"K"
"3822",2004,"ISABELLA",22,"K"
"3823",2004,"LARYSA",22,"K"
"3824",2004,"MAJKA",22,"K"
"3825",2004,"STEFANIA",22,"K"
"3826",2004,"ADELA",21,"K"
"3827",2004,"GLORIA",21,"K"
"3828",2004,"JESIKA",21,"K"
"3829",2004,"MELISA",21,"K"
"3830",2004,"RAYANA",21,"K"
"3831",2004,"BOGNA",20,"K"
"3832",2004,"CHIARA",20,"K"
"3833",2004,"ELENA",20,"K"
"3834",2004,"JASMIN",20,"K"
"3835",2004,"LILIA",20,"K"
"3836",2004,"NELLY",20,"K"
"3837",2004,"NICOLL",20,"K"
"3838",2004,"JANINA",19,"K"
"3839",2004,"MARCJANNA",19,"K"
"3840",2004,"RITA",19,"K"
"3841",2004,"ALICE",18,"K"
"3842",2004,"CAROLINE",18,"K"
"3843",2004,"DONATA",18,"K"
"3844",2004,"EVA",18,"K"
"3845",2004,"GAJA",18,"K"
"3846",2004,"GRACJANA",18,"K"
"3847",2004,"HALINA",18,"K"
"3848",2004,"MALINA",18,"K"
"3849",2004,"PATRICIA",18,"K"
"3850",2004,"ANGELA",17,"K"
"3851",2004,"BERENIKA",17,"K"
"3852",2004,"GABRIELLA",17,"K"
"3853",2004,"IZA",17,"K"
"3854",2004,"LEA",17,"K"
"3855",2004,"LINDA",17,"K"
"3856",2004,"SOPHIA",17,"K"
"3857",2004,"VITTORIA",17,"K"
"3858",2004,"ANASTASIA",16,"K"
"3859",2004,"ANGELICA",16,"K"
"3860",2004,"CAROLINA",16,"K"
"3861",2004,"DOBRAWA",16,"K"
"3862",2004,"LETYCJA",16,"K"
"3863",2004,"MARITA",16,"K"
"3864",2004,"PAOLA",16,"K"
"3865",2004,"REGINA",16,"K"
"3866",2004,"ROXANA",16,"K"
"3867",2004,"STELLA",16,"K"
"3868",2004,"CAMILLA",15,"K"
"3869",2004,"DALIA",15,"K"
"3870",2004,"ELISA",15,"K"
"3871",2004,"ISMENA",15,"K"
"3872",2004,"KAREN",15,"K"
"3873",2004,"ORIANA",15,"K"
"3874",2004,"PAMELA",15,"K"
"3875",2004,"WANDA",15,"K"
"3876",2004,"DAJANA",14,"K"
"3877",2004,"ERIKA",14,"K"
"3878",2004,"GRAŻYNA",14,"K"
"3879",2004,"MANUELA",14,"K"
"3880",2004,"MARIAM",14,"K"
"3881",2004,"MIRELLA",14,"K"
"3882",2004,"NIKOLETA",14,"K"
"3883",2004,"SABRINA",14,"K"
"3884",2004,"WIRGINIA",14,"K"
"3885",2004,"ABIGAIL",13,"K"
"3886",2004,"ALICIA",13,"K"
"3887",2004,"ANASTASIIA",13,"K"
"3888",2004,"EMANUELA",13,"K"
"3889",2004,"JASMINA",13,"K"
"3890",2004,"JULIANA",13,"K"
"3891",2004,"MARIETTA",13,"K"
"3892",2004,"KATERYNA",12,"K"
"3893",2004,"KLAUDYNA",12,"K"
"3894",2004,"MARIE",12,"K"
"3895",2004,"MIA",12,"K"
"3896",2004,"MICHAELA",12,"K"
"3897",2004,"NASTAZJA",12,"K"
"3898",2004,"NICOLETTA",12,"K"
"3899",2004,"ŻAKLINA",12,"K"
"3900",2004,"ALESSANDRA",11,"K"
"3901",2004,"ALESSIA",11,"K"
"3902",2004,"ELIZABETH",11,"K"
"3903",2004,"GAIA",11,"K"
"3904",2004,"IMAN",11,"K"
"3905",2004,"KAYA",11,"K"
"3906",2004,"LARA",11,"K"
"3907",2004,"LUDWIKA",11,"K"
"3908",2004,"MONICA",11,"K"
"3909",2004,"ANTONIA",10,"K"
"3910",2004,"CECYLIA",10,"K"
"3911",2004,"CHANTAL",10,"K"
"3912",2004,"CLARA",10,"K"
"3913",2004,"FABIANA",10,"K"
"3914",2004,"FRANCESCA",10,"K"
"3915",2004,"IDALIA",10,"K"
"3916",2004,"KLEMENTYNA",10,"K"
"3917",2004,"LISA",10,"K"
"3918",2004,"MELANIE",10,"K"
"3919",2004,"OLEKSANDRA",10,"K"
"3920",2004,"SAMIRA",10,"K"
"3921",2004,"SOFIIA",10,"K"
"3922",2004,"SYNTIA",10,"K"
"3923",2004,"VIVIEN",10,"K"
"3924",2004,"AMINA",9,"K"
"3925",2004,"ANIA",9,"K"
"3926",2004,"BOGUSŁAWA",9,"K"
"3927",2004,"DAGNA",9,"K"
"3928",2004,"DOBROMIŁA",9,"K"
"3929",2004,"EMILA",9,"K"
"3930",2004,"EMILIE",9,"K"
"3931",2004,"FATIMA",9,"K"
"3932",2004,"JESICA",9,"K"
"3933",2004,"KHAVA",9,"K"
"3934",2004,"KORNELA",9,"K"
"3935",2004,"MAIA",9,"K"
"3936",2004,"MEGAN",9,"K"
"3937",2004,"MIRA",9,"K"
"3938",2004,"MIRANDA",9,"K"
"3939",2004,"NATASHA",9,"K"
"3940",2004,"NATHALIE",9,"K"
"3941",2004,"REBEKA",9,"K"
"3942",2004,"SUSANNA",9,"K"
"3943",2004,"ARLETTA",8,"K"
"3944",2004,"ELEONORA",8,"K"
"3945",2004,"EUNIKA",8,"K"
"3946",2004,"FIONA",8,"K"
"3947",2004,"ISABEL",8,"K"
"3948",2004,"JÓZEFINA",8,"K"
"3949",2004,"KESJA",8,"K"
"3950",2004,"LIGIA",8,"K"
"3951",2004,"MARYLA",8,"K"
"3952",2004,"MELISSA",8,"K"
"3953",2004,"MILA",8,"K"
"3954",2004,"MIRELA",8,"K"
"3955",2004,"NADZIEJA",8,"K"
"3956",2004,"NAOMI",8,"K"
"3957",2004,"POLINA",8,"K"
"3958",2004,"RACHELA",8,"K"
"3959",2004,"ROMA",8,"K"
"3960",2004,"SILVIA",8,"K"
"3961",2004,"VALENTINA",8,"K"
"3962",2004,"WALERIA",8,"K"
"3963",2004,"YASMIN",8,"K"
"3964",2004,"ZOE",8,"K"
"3965",2004,"ALEXIA",7,"K"
"3966",2004,"ALISA",7,"K"
"3967",2004,"AMELIE",7,"K"
"3968",2004,"DANA",7,"K"
"3969",2004,"DELFINA",7,"K"
"3970",2004,"GRACE",7,"K"
"3971",2004,"HIACYNTA",7,"K"
"3972",2004,"JACQUELINE",7,"K"
"3973",2004,"JENIFER",7,"K"
"3974",2004,"JULIE",7,"K"
"3975",2004,"JULIETTE",7,"K"
"3976",2004,"KIARA",7,"K"
"3977",2004,"KIRA",7,"K"
"3978",2004,"KRISTINA",7,"K"
"3979",2004,"LUCIA",7,"K"
"3980",2004,"MADINA",7,"K"
"3981",2004,"MARINA",7,"K"
"3982",2004,"NELLA",7,"K"
"3983",2004,"NOA",7,"K"
"3984",2004,"SAMANTHA",7,"K"
"3985",2004,"YANA",7,"K"
"3986",2004,"ALENA",6,"K"
"3987",2004,"AMIT",6,"K"
"3988",2004,"ANASTASIYA",6,"K"
"3989",2004,"BIANCA",6,"K"
"3990",2004,"CARLA",6,"K"
"3991",2004,"CARMEN",6,"K"
"3992",2004,"CHLOE",6,"K"
"3993",2004,"CINDY",6,"K"
"3994",2004,"DEBORA",6,"K"
"3995",2004,"HANNAH",6,"K"
"3996",2004,"ISABELLE",6,"K"
"3997",2004,"KARMEN",6,"K"
"3998",2004,"KATHARINA",6,"K"
"3999",2004,"KATHERINE",6,"K"
"4000",2004,"KATIA",6,"K"
"4001",2004,"KRZYSZTOFA",6,"K"
"4002",2004,"LAUREN",6,"K"
"4003",2004,"LEILA",6,"K"
"4004",2004,"LÉA",6,"K"
"4005",2004,"LILA",6,"K"
"4006",2004,"LIVIA",6,"K"
"4007",2004,"LORENA",6,"K"
"4008",2004,"LUDMIŁA",6,"K"
"4009",2004,"MARTHA",6,"K"
"4010",2004,"MICHELLA",6,"K"
"4011",2004,"NADINE",6,"K"
"4012",2004,"NADJA",6,"K"
"4013",2004,"NELL",6,"K"
"4014",2004,"SALMA",6,"K"
"4015",2004,"TANZILA",6,"K"
"4016",2004,"TOLA",6,"K"
"4017",2004,"VIOLETTA",6,"K"
"4018",2004,"YAEL",6,"K"
"4019",2004,"ZOJA",6,"K"
"4020",2004,"ADI",5,"K"
"4021",2004,"ALMA",5,"K"
"4022",2004,"AMALIA",5,"K"
"4023",2004,"AMIRA",5,"K"
"4024",2004,"AMY",5,"K"
"4025",2004,"ANA",5,"K"
"4026",2004,"ANIKA",5,"K"
"4027",2004,"ANNIKA",5,"K"
"4028",2004,"ARIADNA",5,"K"
"4029",2004,"AYA",5,"K"
"4030",2004,"DANIELLA",5,"K"
"4031",2004,"DENISE",5,"K"
"4032",2004,"ELINA",5,"K"
"4033",2004,"GRACJA",5,"K"
"4034",2004,"HELEN",5,"K"
"4035",2004,"INGRID",5,"K"
"4036",2004,"KASJANA",5,"K"
"4037",2004,"LETIZIA",5,"K"
"4038",2004,"LIA",5,"K"
"4039",2004,"LILLA",5,"K"
"4040",2004,"LIZA",5,"K"
"4041",2004,"LUKRECJA",5,"K"
"4042",2004,"MARIIA",5,"K"
"4043",2004,"MARKHA",5,"K"
"4044",2004,"MIKA",5,"K"
"4045",2004,"MIROSŁAWA",5,"K"
"4046",2004,"NIKITA",5,"K"
"4047",2004,"NOELIA",5,"K"
"4048",2004,"OLENA",5,"K"
"4049",2004,"RONI",5,"K"
"4050",2004,"SELIN",5,"K"
"4051",2004,"SHIRA",5,"K"
"4052",2004,"SONJA",5,"K"
"4053",2004,"SUSAN",5,"K"
"4054",2004,"SUZANNE",5,"K"
"4055",2004,"TARA",5,"K"
"4056",2004,"TIFFANY",5,"K"
"4057",2004,"WERA",5,"K"
"4058",2004,"YASMINA",5,"K"
"4059",2004,"YELYZAVETA",5,"K"
"4060",2005,"JAKUB",15802,"M"
"4061",2005,"KACPER",12513,"M"
"4062",2005,"MATEUSZ",9939,"M"
"4063",2005,"MICHAŁ",6691,"M"
"4064",2005,"SZYMON",6166,"M"
"4065",2005,"BARTOSZ",5536,"M"
"4066",2005,"DAWID",5498,"M"
"4067",2005,"KAMIL",5270,"M"
"4068",2005,"MACIEJ",4811,"M"
"4069",2005,"PIOTR",4656,"M"
"4070",2005,"PAWEŁ",4543,"M"
"4071",2005,"PATRYK",4418,"M"
"4072",2005,"FILIP",4377,"M"
"4073",2005,"MIKOŁAJ",3906,"M"
"4074",2005,"KAROL",3902,"M"
"4075",2005,"DOMINIK",3639,"M"
"4076",2005,"WIKTOR",3588,"M"
"4077",2005,"JAN",3246,"M"
"4078",2005,"IGOR",3067,"M"
"4079",2005,"ADAM",2997,"M"
"4080",2005,"OSKAR",2968,"M"
"4081",2005,"BARTŁOMIEJ",2906,"M"
"4082",2005,"ADRIAN",2700,"M"
"4083",2005,"HUBERT",2643,"M"
"4084",2005,"ŁUKASZ",2614,"M"
"4085",2005,"WOJCIECH",2465,"M"
"4086",2005,"SEBASTIAN",2355,"M"
"4087",2005,"KRZYSZTOF",2282,"M"
"4088",2005,"OLIWIER",2261,"M"
"4089",2005,"KRYSTIAN",2236,"M"
"4090",2005,"TOMASZ",2196,"M"
"4091",2005,"MARCIN",2154,"M"
"4092",2005,"DAMIAN",2109,"M"
"4093",2005,"MAKSYMILIAN",2070,"M"
"4094",2005,"KONRAD",1963,"M"
"4095",2005,"ALEKSANDER",1925,"M"
"4096",2005,"DANIEL",1713,"M"
"4097",2005,"MIŁOSZ",1667,"M"
"4098",2005,"MARCEL",1552,"M"
"4099",2005,"ANTONI",1448,"M"
"4100",2005,"NIKODEM",1140,"M"
"4101",2005,"ALAN",1139,"M"
"4102",2005,"RAFAŁ",1071,"M"
"4103",2005,"PRZEMYSŁAW",1044,"M"
"4104",2005,"FRANCISZEK",1026,"M"
"4105",2005,"ERYK",1024,"M"
"4106",2005,"STANISŁAW",928,"M"
"4107",2005,"GRZEGORZ",874,"M"
"4108",2005,"NORBERT",872,"M"
"4109",2005,"ARTUR",793,"M"
"4110",2005,"RADOSŁAW",779,"M"
"4111",2005,"FABIAN",726,"M"
"4112",2005,"GABRIEL",685,"M"
"4113",2005,"BŁAŻEJ",666,"M"
"4114",2005,"ARKADIUSZ",624,"M"
"4115",2005,"GRACJAN",621,"M"
"4116",2005,"TYMOTEUSZ",617,"M"
"4117",2005,"MAREK",608,"M"
"4118",2005,"OLAF",594,"M"
"4119",2005,"ROBERT",555,"M"
"4120",2005,"BRAJAN",455,"M"
"4121",2005,"CEZARY",432,"M"
"4122",2005,"KAJETAN",425,"M"
"4123",2005,"KUBA",414,"M"
"4124",2005,"ANDRZEJ",406,"M"
"4125",2005,"JULIAN",376,"M"
"4126",2005,"JACEK",363,"M"
"4127",2005,"MARIUSZ",357,"M"
"4128",2005,"OLIVIER",349,"M"
"4129",2005,"TOBIASZ",314,"M"
"4130",2005,"SEWERYN",306,"M"
"4131",2005,"EMIL",300,"M"
"4132",2005,"DARIUSZ",284,"M"
"4133",2005,"KSAWERY",284,"M"
"4134",2005,"KEWIN",280,"M"
"4135",2005,"ALEKS",272,"M"
"4136",2005,"TYMON",263,"M"
"4137",2005,"IGNACY",256,"M"
"4138",2005,"KORNEL",254,"M"
"4139",2005,"CYPRIAN",237,"M"
"4140",2005,"JĘDRZEJ",234,"M"
"4141",2005,"DORIAN",233,"M"
"4142",2005,"BORYS",221,"M"
"4143",2005,"ALBERT",200,"M"
"4144",2005,"OLIWER",200,"M"
"4145",2005,"NATAN",195,"M"
"4146",2005,"KLAUDIUSZ",194,"M"
"4147",2005,"JAROSŁAW",192,"M"
"4148",2005,"REMIGIUSZ",174,"M"
"4149",2005,"MAKSYM",169,"M"
"4150",2005,"OLIVER",166,"M"
"4151",2005,"ALEX",163,"M"
"4152",2005,"DAVID",162,"M"
"4153",2005,"ALEXANDER",156,"M"
"4154",2005,"SAMUEL",155,"M"
"4155",2005,"ERNEST",152,"M"
"4156",2005,"WITOLD",152,"M"
"4157",2005,"DENIS",151,"M"
"4158",2005,"LEON",142,"M"
"4159",2005,"SYLWESTER",139,"M"
"4160",2005,"KEVIN",137,"M"
"4161",2005,"MARCELI",133,"M"
"4162",2005,"IWO",128,"M"
"4163",2005,"JERZY",124,"M"
"4164",2005,"NATANIEL",123,"M"
"4165",2005,"MARTIN",114,"M"
"4166",2005,"BRUNO",112,"M"
"4167",2005,"SŁAWOMIR",105,"M"
"4168",2005,"BENIAMIN",103,"M"
"4169",2005,"JULIUSZ",102,"M"
"4170",2005,"KSAWIER",98,"M"
"4171",2005,"SERGIUSZ",98,"M"
"4172",2005,"JEREMI",92,"M"
"4173",2005,"STEFAN",91,"M"
"4174",2005,"ALEKSY",90,"M"
"4175",2005,"KORDIAN",87,"M"
"4176",2005,"MAXIMILIAN",87,"M"
"4177",2005,"OKTAWIAN",86,"M"
"4178",2005,"KASPER",81,"M"
"4179",2005,"OLGIERD",81,"M"
"4180",2005,"JÓZEF",79,"M"
"4181",2005,"NIKOLAS",79,"M"
"4182",2005,"NICOLAS",77,"M"
"4183",2005,"MICHAEL",76,"M"
"4184",2005,"JOACHIM",73,"M"
"4185",2005,"JONASZ",73,"M"
"4186",2005,"TADEUSZ",72,"M"
"4187",2005,"JANUSZ",71,"M"
"4188",2005,"RYSZARD",71,"M"
"4189",2005,"AMADEUSZ",69,"M"
"4190",2005,"PATRICK",69,"M"
"4191",2005,"MIESZKO",67,"M"
"4192",2005,"OSCAR",59,"M"
"4193",2005,"MILAN",58,"M"
"4194",2005,"PASCAL",57,"M"
"4195",2005,"JACOB",55,"M"
"4196",2005,"ROMAN",54,"M"
"4197",2005,"JONATAN",53,"M"
"4198",2005,"ZBIGNIEW",53,"M"
"4199",2005,"KORNELIUSZ",52,"M"
"4200",2005,"MIROSŁAW",52,"M"
"4201",2005,"EMANUEL",51,"M"
"4202",2005,"SZCZEPAN",51,"M"
"4203",2005,"KRYSPIN",48,"M"
"4204",2005,"FRYDERYK",47,"M"
"4205",2005,"KASJAN",47,"M"
"4206",2005,"MATTHEW",47,"M"
"4207",2005,"ARON",46,"M"
"4208",2005,"MAURYCY",46,"M"
